"Leading Cancer Sites"	"Leading Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Sex"	"Sex Code"	Count	Population	Crude Rate
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2005"	"2005"	"Female"	"F"	432	978520	44.1
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2005"	"2005"	"Male"	"M"	525	953754	55.0
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2006"	"2006"	"Female"	"F"	418	993969	42.1
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2006"	"2006"	"Male"	"M"	522	968168	53.9
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2007"	"2007"	"Female"	"F"	443	1007922	44.0
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2007"	"2007"	"Male"	"M"	540	982148	55.0
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2008"	"2008"	"Female"	"F"	477	1018578	46.8
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2008"	"2008"	"Male"	"M"	493	992084	49.7
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2009"	"2009"	"Female"	"F"	458	1031238	44.4
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2009"	"2009"	"Male"	"M"	508	1005564	50.5
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2010"	"2010"	"Female"	"F"	449	1044296	43.0
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2010"	"2010"	"Male"	"M"	515	1020318	50.5
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2011"	"2011"	"Female"	"F"	456	1052390	43.3
	"Lung and Bronchus"	"22030"	"New Mexico"	"35"	"2011"	"2011"	"Male"	"M"	525	1028317	51.1
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2002"	"2002"	"Female"	"F"	6118	9902927	61.8
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2002"	"2002"	"Male"	"M"	6907	9234873	74.8
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2003"	"2003"	"Female"	"F"	6124	9917810	61.7
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2003"	"2003"	"Male"	"M"	6891	9258129	74.4
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2004"	"2004"	"Female"	"F"	6311	9913527	63.7
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2004"	"2004"	"Male"	"M"	6814	9258040	73.6
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2005"	"2005"	"Female"	"F"	6317	9887467	63.9
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2005"	"2005"	"Male"	"M"	6873	9245143	74.3
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2006"	"2006"	"Female"	"F"	6622	9871401	67.1
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2006"	"2006"	"Male"	"M"	6728	9233230	72.9
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2007"	"2007"	"Female"	"F"	6614	9881510	66.9
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2007"	"2007"	"Male"	"M"	6929	9250825	74.9
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2008"	"2008"	"Female"	"F"	6819	9918841	68.7
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2008"	"2008"	"Male"	"M"	6933	9293595	74.6
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2009"	"2009"	"Female"	"F"	6672	9966620	66.9
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2009"	"2009"	"Male"	"M"	7037	9340446	75.3
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2010"	"2010"	"Female"	"F"	6718	10010724	67.1
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2010"	"2010"	"Male"	"M"	6777	9389232	72.2
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2011"	"2011"	"Female"	"F"	6894	10056851	68.6
	"Lung and Bronchus"	"22030"	"New York"	"36"	"2011"	"2011"	"Male"	"M"	6928	9443070	73.4
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2002"	"2002"	"Female"	"F"	2441	4250179	57.4
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2002"	"2002"	"Male"	"M"	3558	4076022	87.3
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2003"	"2003"	"Female"	"F"	2667	4313901	61.8
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2003"	"2003"	"Male"	"M"	3577	4108600	87.1
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2004"	"2004"	"Female"	"F"	2726	4376070	62.3
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2004"	"2004"	"Male"	"M"	3884	4177082	93.0
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2005"	"2005"	"Female"	"F"	2964	4457189	66.5
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2005"	"2005"	"Male"	"M"	4016	4248218	94.5
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2006"	"2006"	"Female"	"F"	2997	4563152	65.7
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2006"	"2006"	"Male"	"M"	4101	4354118	94.2
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2007"	"2007"	"Female"	"F"	3171	4677313	67.8
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2007"	"2007"	"Male"	"M"	4034	4440724	90.8
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2008"	"2008"	"Female"	"F"	3187	4771376	66.8
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2008"	"2008"	"Male"	"M"	4135	4538073	91.1
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2009"	"2009"	"Female"	"F"	3244	4846501	66.9
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2009"	"2009"	"Male"	"M"	4278	4603065	92.9
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2010"	"2010"	"Female"	"F"	3262	4904404	66.5
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2010"	"2010"	"Male"	"M"	4295	4670182	92.0
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2011"	"2011"	"Female"	"F"	3277	4952048	66.2
	"Lung and Bronchus"	"22030"	"North Carolina"	"37"	"2011"	"2011"	"Male"	"M"	4235	4706865	90.0
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2002"	"2002"	"Female"	"F"	165	319017	51.7
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2002"	"2002"	"Male"	"M"	255	319151	79.9
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2003"	"2003"	"Female"	"F"	209	318896	65.5
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2003"	"2003"	"Male"	"M"	237	319921	74.1
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2004"	"2004"	"Female"	"F"	191	321008	59.5
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2004"	"2004"	"Male"	"M"	230	323697	71.1
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2005"	"2005"	"Female"	"F"	199	321543	61.9
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2005"	"2005"	"Male"	"M"	259	324546	79.8
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2006"	"2006"	"Female"	"F"	172	322583	53.3
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2006"	"2006"	"Male"	"M"	232	326839	71.0
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2007"	"2007"	"Female"	"F"	161	324066	49.7
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2007"	"2007"	"Male"	"M"	247	328756	75.1
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2008"	"2008"	"Female"	"F"	174	326131	53.4
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2008"	"2008"	"Male"	"M"	228	331438	68.8
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2009"	"2009"	"Female"	"F"	192	329674	58.2
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2009"	"2009"	"Male"	"M"	228	335294	68.0
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2010"	"2010"	"Female"	"F"	186	333653	55.7
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2010"	"2010"	"Male"	"M"	254	341099	74.5
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2011"	"2011"	"Female"	"F"	209	338166	61.8
	"Lung and Bronchus"	"22030"	"North Dakota"	"38"	"2011"	"2011"	"Male"	"M"	274	347360	78.9
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2002"	"2002"	"Female"	"F"	4086	5859385	69.7
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2002"	"2002"	"Male"	"M"	5146	5548504	92.7
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2003"	"2003"	"Female"	"F"	4052	5868535	69.0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2003"	"2003"	"Male"	"M"	5128	5566253	92.1
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2004"	"2004"	"Female"	"F"	4198	5874411	71.5
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2004"	"2004"	"Male"	"M"	5259	5577840	94.3
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2005"	"2005"	"Female"	"F"	4289	5876703	73.0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2005"	"2005"	"Male"	"M"	5270	5586617	94.3
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2006"	"2006"	"Female"	"F"	4359	5883067	74.1
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2006"	"2006"	"Male"	"M"	5296	5598146	94.6
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2007"	"2007"	"Female"	"F"	4302	5890965	73.0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2007"	"2007"	"Male"	"M"	5267	5609503	93.9
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2008"	"2008"	"Female"	"F"	4436	5896594	75.2
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2008"	"2008"	"Male"	"M"	5320	5618797	94.7
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2009"	"2009"	"Female"	"F"	4662	5902018	79.0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2009"	"2009"	"Male"	"M"	5340	5626878	94.9
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2010"	"2010"	"Female"	"F"	4489	5905286	76.0
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2010"	"2010"	"Male"	"M"	5278	5634163	93.7
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2011"	"2011"	"Female"	"F"	4510	5906025	76.4
	"Lung and Bronchus"	"22030"	"Ohio"	"39"	"2011"	"2011"	"Male"	"M"	5317	5639710	94.3
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2002"	"2002"	"Female"	"F"	1337	1769080	75.6
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2002"	"2002"	"Male"	"M"	1795	1720000	104.4
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2003"	"2003"	"Female"	"F"	1298	1777723	73.0
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2003"	"2003"	"Male"	"M"	1756	1727169	101.7
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2004"	"2004"	"Female"	"F"	1343	1784671	75.3
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2004"	"2004"	"Male"	"M"	1714	1740562	98.5
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2005"	"2005"	"Female"	"F"	1366	1796475	76.0
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2005"	"2005"	"Male"	"M"	1757	1752122	100.3
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2006"	"2006"	"Female"	"F"	1451	1818693	79.8
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2006"	"2006"	"Male"	"M"	1745	1775397	98.3
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2007"	"2007"	"Female"	"F"	1363	1837175	74.2
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2007"	"2007"	"Male"	"M"	1862	1797174	103.6
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2008"	"2008"	"Female"	"F"	1477	1854771	79.6
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2008"	"2008"	"Male"	"M"	1794	1814205	98.9
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2009"	"2009"	"Female"	"F"	1319	1878034	70.2
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2009"	"2009"	"Male"	"M"	1700	1839538	92.4
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2010"	"2010"	"Female"	"F"	1315	1899677	69.2
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2010"	"2010"	"Male"	"M"	1631	1860337	87.7
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2011"	"2011"	"Female"	"F"	1386	1914243	72.4
	"Lung and Bronchus"	"22030"	"Oklahoma"	"40"	"2011"	"2011"	"Male"	"M"	1698	1874581	90.6
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2002"	"2002"	"Female"	"F"	1227	1771126	69.3
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2002"	"2002"	"Male"	"M"	1357	1742298	77.9
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2003"	"2003"	"Female"	"F"	1232	1788805	68.9
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2003"	"2003"	"Male"	"M"	1310	1758571	74.5
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2004"	"2004"	"Female"	"F"	1266	1800377	70.3
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2004"	"2004"	"Male"	"M"	1373	1769086	77.6
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2005"	"2005"	"Female"	"F"	1315	1823447	72.1
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2005"	"2005"	"Male"	"M"	1402	1789755	78.3
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2006"	"2006"	"Female"	"F"	1297	1853117	70.0
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2006"	"2006"	"Male"	"M"	1392	1817766	76.6
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2007"	"2007"	"Female"	"F"	1332	1879347	70.9
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2007"	"2007"	"Male"	"M"	1313	1843070	71.2
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2008"	"2008"	"Female"	"F"	1371	1903535	72.0
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2008"	"2008"	"Male"	"M"	1396	1865213	74.8
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2009"	"2009"	"Female"	"F"	1359	1923209	70.7
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2009"	"2009"	"Male"	"M"	1381	1885391	73.2
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2010"	"2010"	"Female"	"F"	1300	1938491	67.1
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2010"	"2010"	"Male"	"M"	1318	1899123	69.4
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2011"	"2011"	"Female"	"F"	1421	1956689	72.6
	"Lung and Bronchus"	"22030"	"Oregon"	"41"	"2011"	"2011"	"Male"	"M"	1370	1915983	71.5
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2002"	"2002"	"Female"	"F"	4677	6363832	73.5
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2002"	"2002"	"Male"	"M"	5802	5967199	97.2
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2003"	"2003"	"Female"	"F"	4604	6377894	72.2
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2003"	"2003"	"Male"	"M"	5807	5996764	96.8
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2004"	"2004"	"Female"	"F"	4663	6390749	73.0
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2004"	"2004"	"Male"	"M"	5669	6019973	94.2
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2005"	"2005"	"Female"	"F"	4853	6405053	75.8
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2005"	"2005"	"Male"	"M"	5843	6044937	96.7
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2006"	"2006"	"Female"	"F"	4887	6429312	76.0
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2006"	"2006"	"Male"	"M"	5758	6081497	94.7
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2007"	"2007"	"Female"	"F"	5084	6452087	78.8
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2007"	"2007"	"Male"	"M"	5770	6111850	94.4
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2008"	"2008"	"Female"	"F"	5070	6473295	78.3
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2008"	"2008"	"Male"	"M"	5689	6138990	92.7
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2009"	"2009"	"Female"	"F"	5099	6497024	78.5
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2009"	"2009"	"Male"	"M"	5740	6169834	93.0
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2010"	"2010"	"Female"	"F"	5000	6515318	76.7
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2010"	"2010"	"Male"	"M"	5659	6196088	91.3
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2011"	"2011"	"Female"	"F"	5017	6528781	76.8
	"Lung and Bronchus"	"22030"	"Pennsylvania"	"42"	"2011"	"2011"	"Male"	"M"	5751	6218271	92.5
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2002"	"2002"	"Female"	"F"	429	553090	77.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2002"	"2002"	"Male"	"M"	477	512905	93.0
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2003"	"2003"	"Female"	"F"	406	555590	73.1
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2003"	"2003"	"Male"	"M"	472	515752	91.5
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2004"	"2004"	"Female"	"F"	408	556375	73.3
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2004"	"2004"	"Male"	"M"	497	518204	95.9
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2005"	"2005"	"Female"	"F"	423	552832	76.5
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2005"	"2005"	"Male"	"M"	450	515084	87.4
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2006"	"2006"	"Female"	"F"	427	550134	77.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2006"	"2006"	"Male"	"M"	430	512962	83.8
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2007"	"2007"	"Female"	"F"	431	546859	78.8
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2007"	"2007"	"Male"	"M"	505	510456	98.9
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2008"	"2008"	"Female"	"F"	476	545412	87.3
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2008"	"2008"	"Male"	"M"	466	509591	91.4
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2009"	"2009"	"Female"	"F"	461	544764	84.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2009"	"2009"	"Male"	"M"	461	508882	90.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2010"	"2010"	"Female"	"F"	450	544718	82.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2010"	"2010"	"Male"	"M"	404	509276	79.3
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2011"	"2011"	"Female"	"F"	417	544091	76.6
	"Lung and Bronchus"	"22030"	"Rhode Island"	"44"	"2011"	"2011"	"Male"	"M"	434	509738	85.1
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2002"	"2002"	"Female"	"F"	1227	2111069	58.1
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2002"	"2002"	"Male"	"M"	1936	1996726	97.0
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2003"	"2003"	"Female"	"F"	1286	2133967	60.3
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2003"	"2003"	"Male"	"M"	1980	2016330	98.2
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2004"	"2004"	"Female"	"F"	1278	2162305	59.1
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2004"	"2004"	"Male"	"M"	1929	2048616	94.2
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2005"	"2005"	"Female"	"F"	1414	2192345	64.5
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2005"	"2005"	"Male"	"M"	2042	2077805	98.3
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2006"	"2006"	"Female"	"F"	1434	2237655	64.1
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2006"	"2006"	"Male"	"M"	2044	2120192	96.4
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2007"	"2007"	"Female"	"F"	1515	2280792	66.4
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2007"	"2007"	"Male"	"M"	2093	2163318	96.7
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2008"	"2008"	"Female"	"F"	1490	2325047	64.1
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2008"	"2008"	"Male"	"M"	2106	2203949	95.6
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2009"	"2009"	"Female"	"F"	1572	2357030	66.7
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2009"	"2009"	"Male"	"M"	2178	2232842	97.5
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2010"	"2010"	"Female"	"F"	1606	2380930	67.5
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2010"	"2010"	"Male"	"M"	2101	2254916	93.2
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2011"	"2011"	"Female"	"F"	1586	2401300	66.0
	"Lung and Bronchus"	"22030"	"South Carolina"	"45"	"2011"	"2011"	"Male"	"M"	2140	2271355	94.2
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2002"	"2002"	"Female"	"F"	207	382328	54.1
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2002"	"2002"	"Male"	"M"	309	377692	81.8
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2003"	"2003"	"Female"	"F"	214	383633	55.8
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2003"	"2003"	"Male"	"M"	305	380096	80.2
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2004"	"2004"	"Female"	"F"	204	386677	52.8
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2004"	"2004"	"Male"	"M"	319	383719	83.1
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2005"	"2005"	"Female"	"F"	237	389021	60.9
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2005"	"2005"	"Male"	"M"	290	386472	75.0
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2006"	"2006"	"Female"	"F"	230	392420	58.6
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2006"	"2006"	"Male"	"M"	316	390613	80.9
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2007"	"2007"	"Female"	"F"	228	396650	57.5
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2007"	"2007"	"Male"	"M"	331	394973	83.8
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2008"	"2008"	"Female"	"F"	237	400236	59.2
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2008"	"2008"	"Male"	"M"	319	398888	80.0
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2009"	"2009"	"Female"	"F"	247	403198	61.3
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2009"	"2009"	"Male"	"M"	299	403869	74.0
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2010"	"2010"	"Female"	"F"	262	407748	64.3
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2010"	"2010"	"Male"	"M"	321	408445	78.6
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2011"	"2011"	"Female"	"F"	274	410308	66.8
	"Lung and Bronchus"	"22030"	"South Dakota"	"46"	"2011"	"2011"	"Male"	"M"	283	413432	68.5
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2002"	"2002"	"Female"	"F"	1854	2971873	62.4
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2002"	"2002"	"Male"	"M"	2455	2824045	86.9
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2003"	"2003"	"Female"	"F"	1953	3000983	65.1
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2003"	"2003"	"Male"	"M"	2757	2846829	96.8
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2004"	"2004"	"Female"	"F"	2022	3027931	66.8
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2004"	"2004"	"Male"	"M"	3139	2882878	108.9
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2005"	"2005"	"Female"	"F"	2169	3068439	70.7
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2005"	"2005"	"Male"	"M"	3146	2922618	107.6
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2006"	"2006"	"Female"	"F"	2230	3121455	71.4
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2006"	"2006"	"Male"	"M"	3180	2967311	107.2
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2007"	"2007"	"Female"	"F"	2266	3162280	71.7
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2007"	"2007"	"Male"	"M"	3030	3013447	100.5
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2008"	"2008"	"Female"	"F"	2397	3203115	74.8
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2008"	"2008"	"Male"	"M"	3071	3044296	100.9
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2009"	"2009"	"Female"	"F"	2438	3231769	75.4
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2009"	"2009"	"Male"	"M"	3246	3074250	105.6
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2010"	"2010"	"Female"	"F"	2424	3257576	74.4
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2010"	"2010"	"Male"	"M"	3210	3097942	103.6
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2011"	"2011"	"Female"	"F"	2440	3281016	74.4
	"Lung and Bronchus"	"22030"	"Tennessee"	"47"	"2011"	"2011"	"Male"	"M"	3156	3119282	101.2
